created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Mar 06 23:26:43 +0000 2023,1632885448648577024,1632885448648577024,RC Lens (2) #ultras #tifo #france https://t.co/LGhOEYLChd,False,"[0, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2297524969,2297524969,Fanatics of Football,footynews129,,For all your football needs - From Ultras to Transfers!,,,[],False,6418,622,97,Sat Jan 18 08:25:59 +0000 2014,3178,,,True,False,23625,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_banners/2297524969/1654582781,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:26:28 +0000 2023,1632885385968914435,1632885385968914435,RC Lens (1) #ultras #france https://t.co/d6QFSxYcTL,False,"[0, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2297524969,2297524969,Fanatics of Football,footynews129,,For all your football needs - From Ultras to Transfers!,,,[],False,6418,622,97,Sat Jan 18 08:25:59 +0000 2014,3178,,,True,False,23625,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_images/1604643568303632384/1bGeBwgY_normal.jpg,https://pbs.twimg.com/profile_banners/2297524969/1654582781,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:38:34 +0000 2023,1632797835648278532,1632797835648278532,"@AVFC_Jimbob @Shanebirt Auxerre (silvers was all 1k), RC Lens, AS Monaco, Lyon, Marsaille, Rennais are the ones I tend to use most",False,"[24, 130]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632796793208447e+18,1632796793208446976,1.4739286896624517e+18,1473928689662451712,AVFC_Jimbob,,,,,False,0,1,False,False,en,en,recent,120745779,120745779,PBear90 ,PBear90,Liverpool,"You'll Never Walk Alone

⭐⭐⭐⭐⭐⭐",,,[],False,6625,993,36,Sun Mar 07 12:12:38 +0000 2010,21513,,,True,False,48260,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1477369986318585857/40gbd9_-_normal.jpg,https://pbs.twimg.com/profile_images/1477369986318585857/40gbd9_-_normal.jpg,https://pbs.twimg.com/profile_banners/120745779/1559483571,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:03:37 +0000 2023,1632728641523138561,1632728641523138561,"🤯 You won’t believe this! 2023 NEW Drone S8000 4K HD Dual Lens With Optical Flow Obstacle Avoidance... selling at $9.36 🤯
by https://t.co/4lz4f35O6h ⏩ https://t.co/OSW5BeXCqr
🚀 #Selling out fast so be quick! 🚀
#drone #drones https://t.co/xzOWooiDA6",False,"[0, 224]","<a href=""https://www.mykapusta.com/post-studio"" rel=""nofollow"">Post Studio</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1496882885877456896,1496882885877456896,Defense Parts LLC,DefenseParts,USA,"We are the world's largest supplier of crucial weapons, ammunition, small arms, land forces, and air defense systems for wartime 💥",https://t.co/fk7iqFlFGt,"[{'url': 'https://t.co/fk7iqFlFGt', 'expanded_url': 'http://defensepartsllc.com', 'display_url': 'defensepartsllc.com', 'indices': [0, 23]}]",[],False,10,12,0,Thu Feb 24 16:21:19 +0000 2022,0,,,False,False,662,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1496885713090060289/eBhkaXRf_normal.jpg,https://pbs.twimg.com/profile_images/1496885713090060289/eBhkaXRf_normal.jpg,https://pbs.twimg.com/profile_banners/1496882885877456896/1645720417,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:35:01 +0000 2023,1632706343604813826,1632706343604813826,Prematch #Odds #Prematch #Statistieken Prematch Odds van #Holland #Casino en #Sports – https://t.co/VKQWAuXWNK – #Clermont Foot – #RC Lens https://t.co/nEDJ8pIsPl https://t.co/jTYdFdDVg7,False,"[0, 162]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1505600183224184839,1505600183224184839,Team NLBookmaker.NL,NLBookmakerNL,Nederland,"https://t.co/7yK2FTSrtV is de grootste onafhankelijke online bookmaker vergelijkingssite voor online kansspelen voor Sport, Casino, Poker en Games.",https://t.co/67KRv1XpVg,"[{'url': 'https://t.co/67KRv1XpVg', 'expanded_url': 'https://nlbookmaker.nl', 'display_url': 'nlbookmaker.nl', 'indices': [0, 23]}]","[{'url': 'https://t.co/7yK2FTSrtV', 'expanded_url': 'http://NLBookmaker.NL', 'display_url': 'NLBookmaker.NL', 'indices': [0, 23]}]",False,12,1,0,Sun Mar 20 17:41:14 +0000 2022,2,,,False,False,21690,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1505601027189399553/L2jQjOFO_normal.jpg,https://pbs.twimg.com/profile_images/1505601027189399553/L2jQjOFO_normal.jpg,https://pbs.twimg.com/profile_banners/1505600183224184839/1647798286,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:41:59 +0000 2023,1632677897625550848,1632677897625550848,"New post: Ligue 1: Buy RC Lens vs Angers SCO Tickets, 2023-03-18, Stade Felix Bollaert, Lens, France https://t.co/kf1Yn3Ehkg",False,"[0, 124]","<a href=""http://www.buyeventticketsonline.com"" rel=""nofollow"">Buy_Tickets_Online</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,859910771953647616,859910771953647616,Tickets Online,Tickets_Online_,,"Tickets online for Events, Sports, Entertainment, Football, Soccer, Concerts,",https://t.co/voDbLLkDiX,"[{'url': 'https://t.co/voDbLLkDiX', 'expanded_url': 'http://www.buyeventticketsonline.com', 'display_url': 'buyeventticketsonline.com', 'indices': [0, 23]}]",[],False,147,172,2,Wed May 03 23:21:19 +0000 2017,9,,,False,False,130554,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,https://pbs.twimg.com/profile_images/859936133135945728/EbuvkA3x_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:39:17 +0000 2023,1632677219444170753,1632677219444170753,"@rc_julin_lens @MakerDAO Are you interested, want to sell mine",False,"[25, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.5338758376105656e+18,1533875837610565633,1.4780880541412475e+18,1478088054141247493,rc_julin_lens,,,,,False,0,0,False,False,en,en,recent,709252877,709252877,korede,osenisodiq7,,#Cryptocurrency #NFT #Farming,,,[],False,464,458,0,Fri Oct 11 12:30:54 +0000 2013,48632,,,False,False,4213,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1488547775390363649/UYIcqRN0_normal.jpg,https://pbs.twimg.com/profile_images/1488547775390363649/UYIcqRN0_normal.jpg,https://pbs.twimg.com/profile_banners/709252877/1570585543,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:05:19 +0000 2023,1632668669791617025,1632668669791617025,"Check out this product 😍 HD dual-lens four-axis RC Drone 😍 
by technorac starting at $62.53. 
Shop now 👉👉 https://t.co/8t5dRHm43T https://t.co/po8jufWwpx",False,"[0, 129]","<a href=""https://www.mykapusta.com/post-studio"" rel=""nofollow"">Post Studio</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1234486514748461056,1234486514748461056,Techno Rac,technojunkir66,"Panama City , Florida","TechnoRac is world Top Premier Gadget and Tech Accessories Brand, selling high-quality equipment at affordable price tags. We have a vast collection.",https://t.co/La9sonVjCN,"[{'url': 'https://t.co/La9sonVjCN', 'expanded_url': 'http://technorac.store', 'display_url': 'technorac.store', 'indices': [0, 23]}]",[],False,12,30,0,Mon Mar 02 14:31:51 +0000 2020,7,,,False,False,11533,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1450558636703444993/0Ynr977f_normal.jpg,https://pbs.twimg.com/profile_images/1450558636703444993/0Ynr977f_normal.jpg,https://pbs.twimg.com/profile_banners/1234486514748461056/1634675105,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 00:00:46 +0000 2023,1632531630546878467,1632531630546878467,But Jonathan Christian DAVID (69' - LOSC) RC LENS - LOSC LILLE (1-1) 22/23 - https://t.co/wI8dmQEUaY https://t.co/5lG7PM2iyN,False,"[0, 100]","<a href=""https://pausefoot.com"" rel=""nofollow"">Pausefoot</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2258053170,2258053170,Pause Foot,pausefoot,,,https://t.co/GQgfHBmCgQ,"[{'url': 'https://t.co/GQgfHBmCgQ', 'expanded_url': 'https://www.pausefoot.com/', 'display_url': 'pausefoot.com', 'indices': [0, 23]}]",[],False,212,3,0,Sun Dec 22 19:20:27 +0000 2013,21,,,False,False,55995,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/725344928109305856/jy2QaS-F_normal.jpg,https://pbs.twimg.com/profile_images/725344928109305856/jy2QaS-F_normal.jpg,https://pbs.twimg.com/profile_banners/2258053170/1653175921,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:35:13 +0000 2023,1632419502766936067,1632419502766936067,RC Lens at home in the ‘Derby du Nord’ against Lille yesterday! 🙌👏 https://t.co/Jx2yrkV9nC,False,"[0, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1619735733790457857,1619735733790457857,𝐔𝐥𝐭𝐫𝐚𝐬 𝐎𝐧 𝐓𝐨𝐮𝐫,theultrasontour,On Tour,𝐎𝐮𝐫 𝐰𝐚𝐲 𝐨𝐟 𝐥𝐢𝐟𝐞 | 𝐄𝐬𝐭. 𝟐𝟎𝟏𝟗 | 𝐈𝐆: 𝐮𝐥𝐭𝐫𝐚𝐬𝐨𝐧𝐭𝐨𝐮𝐫_𝐨𝐟𝐟𝐢𝐜𝐢𝐚𝐥 🥁⚽️🧢🚃🕶️🏟️👟,https://t.co/xjroLU0jqH,"[{'url': 'https://t.co/xjroLU0jqH', 'expanded_url': 'http://www.ultrasontour.shop', 'display_url': 'ultrasontour.shop', 'indices': [0, 23]}]",[],False,257,627,0,Sun Jan 29 16:34:40 +0000 2023,0,,,False,False,110,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620918778937724928/45mgl0OH_normal.jpg,https://pbs.twimg.com/profile_images/1620918778937724928/45mgl0OH_normal.jpg,https://pbs.twimg.com/profile_banners/1619735733790457857/1676499911,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 13:59:23 +0000 2023,1632380288385916928,1632380288385916928,"14. 🥭Mango Talent Thread 

🇬🇭Salis Abdul Samed
🏟RC Lens https://t.co/TfY276r0x1",False,"[0, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6323802850975252e+18,1632380285097525249,378622308.0,378622308,AntonioMango4,,,,,True,0,1,False,False,en,en,recent,378622308,378622308,António Mango,AntonioMango4,"Newcastle Upon Tyne, England",Football Expert | Football Journalist | U23 Twitter Scout | Substack Link ✍️👇 | 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇫🇷🇮🇹🇩🇪🇪🇸🇳🇱🇵🇹🇦🇹🇦🇷🇧🇷🇬🇭🇳🇬🇲🇱🇨🇮,https://t.co/OniVFeCvgZ,"[{'url': 'https://t.co/OniVFeCvgZ', 'expanded_url': 'https://antniomango.substack.com/subscribe?utm_medium=web&utm_campaign=pss', 'display_url': 'antniomango.substack.com/subscribe?utm_…', 'indices': [0, 23]}]",[],False,9800,1757,31,Fri Sep 23 14:34:55 +0000 2011,78027,,,True,False,80534,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_banners/378622308/1677782776,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,1.5922421393959363e+18,1592242139395936256,Mon Nov 14 19:44:43 +0000 2022,1.5922421393959363e+18,1592242139395936256,"🥭Mango Talent Thread

🇬🇭Salis Abdul Semed (22)
🏟RC Lens
👤CDM | CM

Samed came through the ranks at Clermont, making his senior debut in 2019 making 12 League appearances from 2019-2021.
Salis then burst onto the scene in 2021-23 season making 31 appearances. Clermont had https://t.co/qAr9cYZFVc",False,"[0, 271]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,378622308.0,378622308,António Mango,AntonioMango4,"Newcastle Upon Tyne, England",Football Expert | Football Journalist | U23 Twitter Scout | Substack Link ✍️👇 | 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇫🇷🇮🇹🇩🇪🇪🇸🇳🇱🇵🇹🇦🇹🇦🇷🇧🇷🇬🇭🇳🇬🇲🇱🇨🇮,https://t.co/OniVFeCvgZ,"[{'url': 'https://t.co/OniVFeCvgZ', 'expanded_url': 'https://antniomango.substack.com/subscribe?utm_medium=web&utm_campaign=pss', 'display_url': 'antniomango.substack.com/subscribe?utm_…', 'indices': [0, 23]}]",[],False,9800.0,1757.0,31.0,Fri Sep 23 14:34:55 +0000 2011,78027.0,,,True,False,80534.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_images/1597218780010237952/7t37QEpj_normal.jpg,https://pbs.twimg.com/profile_banners/378622308/1677782776,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,107.0,296.0,False,False,False,en,,,,,,,,,,,
Sun Mar 05 12:39:04 +0000 2023,1632360075548577792,1632360075548577792,Ghana midfielder Salis Abdul Samed reacts to RC Lens stalemate against Lille in French Ligue 1 https://t.co/KsmMX3hHed https://t.co/M5ChjilDvO,False,"[0, 118]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,721739646682710016,721739646682710016,footballghana,Footballghana3,"Accra, Ghana","Your authoritative Ghana football news website, where you get exclusive and breaking stories with videos and pictures",https://t.co/x2uku87ot2,"[{'url': 'https://t.co/x2uku87ot2', 'expanded_url': 'http://www.footballghana.com', 'display_url': 'footballghana.com', 'indices': [0, 23]}]",[],False,19435,328,25,Sun Apr 17 16:38:35 +0000 2016,35,,,False,False,72740,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/722069070481399808/3dVnsF38_normal.jpg,https://pbs.twimg.com/profile_images/722069070481399808/3dVnsF38_normal.jpg,https://pbs.twimg.com/profile_banners/721739646682710016/1460989751,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 11:25:01 +0000 2023,1632341440033443841,1632341440033443841,Prematch #Odds #Prematch #Statistieken Prematch Odds van #Circus – https://t.co/VKQWAuXWNK – #RC Lens – #Angers SCO https://t.co/fQEghvfZGg https://t.co/AvsRQ2Pa1S,False,"[0, 139]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1505600183224184839,1505600183224184839,Team NLBookmaker.NL,NLBookmakerNL,Nederland,"https://t.co/7yK2FTSrtV is de grootste onafhankelijke online bookmaker vergelijkingssite voor online kansspelen voor Sport, Casino, Poker en Games.",https://t.co/67KRv1XpVg,"[{'url': 'https://t.co/67KRv1XpVg', 'expanded_url': 'https://nlbookmaker.nl', 'display_url': 'nlbookmaker.nl', 'indices': [0, 23]}]","[{'url': 'https://t.co/7yK2FTSrtV', 'expanded_url': 'http://NLBookmaker.NL', 'display_url': 'NLBookmaker.NL', 'indices': [0, 23]}]",False,12,1,0,Sun Mar 20 17:41:14 +0000 2022,2,,,False,False,21690,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1505601027189399553/L2jQjOFO_normal.jpg,https://pbs.twimg.com/profile_images/1505601027189399553/L2jQjOFO_normal.jpg,https://pbs.twimg.com/profile_banners/1505600183224184839/1647798286,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 09:44:48 +0000 2023,1632316220136407040,1632316220136407040,@sterizen RC Lens,False,"[10, 17]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6323085515772232e+18,1632308551577223170,1362329606.0,1362329606,sterizen,,,,,False,0,0,False,False,en,en,recent,1450899427632324618,1450899427632324618,Nick⚪️,thfcNP,,,,,[],False,352,405,0,Wed Oct 20 18:59:24 +0000 2021,14028,,,False,False,2741,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627449325763567616/zH19HVy4_normal.jpg,https://pbs.twimg.com/profile_images/1627449325763567616/zH19HVy4_normal.jpg,https://pbs.twimg.com/profile_banners/1450899427632324618/1675631326,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 09:04:48 +0000 2023,1632306155698417664,1632306155698417664,"RC Lens 🆚 Lille  📆04/03/2023
Derby du Nord in France. ⚽ 🇫🇷

📸Ultras World https://t.co/rrUbeCZSJ3",False,"[0, 73]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,360530393,360530393,ORANJESTT 🇸🇰 🇳🇱,ORANJESTT,TRNAVA ,"SLEDUJEM: futbal, hokej, hádzanú, florbal, futsal, basketbal, šípky, stolný tenis, bedminton.
ZÁUJMY: futbal, šport, satelitná technika, športová literatúra🇳🇱",,,[],False,186,2537,1,Tue Aug 23 10:50:08 +0000 2011,21375,,,True,False,44536,,False,False,False,D6CE2D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/697753608469803009/ob1PbAcE_normal.jpg,https://pbs.twimg.com/profile_images/697753608469803009/ob1PbAcE_normal.jpg,https://pbs.twimg.com/profile_banners/360530393/1516790077,D61A40,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 06:42:46 +0000 2023,1632270411336491010,1632270411336491010,@Tebogo09488449 @ZukzFranco I think Kermit must be given no 10 role. He did well at RC Lens as No10,False,"[28, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6317502574186824e+18,1631750257418682369,8.406794540368937e+17,840679454036893696,Tebogo09488449,,,,,False,0,0,False,False,en,en,recent,1573366888318500866,1573366888318500866,Africa unmasked,Phuti_Magolo,,Giving you all Africa entrepreneurship unfiltered.,,,[],False,121,175,5,Fri Sep 23 17:41:29 +0000 2022,2149,,,False,False,597,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614830083847356416/2bnHodOI_normal.jpg,https://pbs.twimg.com/profile_images/1614830083847356416/2bnHodOI_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 06:41:43 +0000 2023,1632270146365530114,1632270146365530114,"Jonathan David's 69th minute strike vs RC Lens on Saturday was his 50th goal (in 124 games) for @LOSC_EN in all competition. He has now equalled Eden Hazard's record (in 198 games) as Lille's top scorer in all comps in the 21st century. 

#FL1MD26 #RCLLIL(1–1 FT) #NICOSTUDIOCHECK https://t.co/6L22YIcFY2",False,"[0, 280]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,715226766948843520,715226766948843520,Nicowizzy Ikenna,nicowizzyikenna,Enugu Nigeria,"OAP/Soccer Pundit/Media Personality/ https://t.co/ec3nvIQ5Jj
https://t.co/vToSNklSOs https://t.co/DjtkjdmRCd",,,"[{'url': 'https://t.co/ec3nvIQ5Jj', 'expanded_url': 'https://www.facebook.com/soccerchroncles', 'display_url': 'facebook.com/soccerchroncles', 'indices': [37, 60]}, {'url': 'https://t.co/vToSNklSOs', 'expanded_url': 'https://anchor.fm/nicowizzy-podcast', 'display_url': 'anchor.fm/nicowizzy-podc…', 'indices': [61, 84]}, {'url': 'https://t.co/DjtkjdmRCd', 'expanded_url': 'https://www.youtube.com/@fromtheacademy', 'display_url': 'youtube.com/@fromtheacademy', 'indices': [85, 108]}]",False,164,1298,1,Wed Mar 30 17:18:44 +0000 2016,453,,,True,False,1770,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1433658565022167050/R7FbzU_j_normal.jpg,https://pbs.twimg.com/profile_images/1433658565022167050/R7FbzU_j_normal.jpg,https://pbs.twimg.com/profile_banners/715226766948843520/1630645812,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
